29009	SA
34930	BS
29020	SA
36845	EC
29026	SA
29042	KP
2906	BS
5824	BS
29071	SA
29092	KP
29097	EC
29137	SA
29138	EC
29140	BS
29168	SA
3793	SA
29199	SA
29216	BS
29222	EC
7913	EC
29251	EC
29272	BS
29347	BS
29376	SA
29393	SA
29407	BS
2940	EC
2943	SA
4876	BS
29441	SA
2977	SA
29451	BS
29459	EC
29514	EC
29586	SA
29591	SA
4791	EC
29606	SA
29616	SA
29653	SA
29728	EC
29758	SA
29765	KP
29783	SA
2978	BS
29824	BS
29834	BS
29844	EC
30288	EC
29880	EC
29904	SA
29913	KP
2991	EC
29920	BS
31402	BS
29926	EC
29927	BS
29930	BS
29968	BS
808	SA
29991	BS
30012	BS
30018	BS
31413	EC
30095	KP
32077	BS
30168	BS
30172	BS
30181	KP
30184	BS
3018	SA
30211	BS
30272	SA
3024	SA
30258	EC
3025	KP
3027	BS
30309	KP
5043	BS
3134	BS
30382	KP
30402	BS
30425	BS
36408	SA
30431	BS
30434	SA
30496	BS
3052	SA
32440	SA
30531	EC
32441	SA
30532	SA
3054	EC
3328	SA
30576	SA
7160	BS
30590	BS
30593	BS
31197	SA
30606	KP
30608	BS
7129	EC
3061	BS
30695	SA
30703	BS
30732	SA
30735	EC
30758	BS
30786	EC
3330	EC
30828	EC
30833	EC
30854	SA
30861	BS
3619	EC
30867	EC
30880	SA
32796	KP
30887	KP
30899	EC
32498	SA
3091	EC
30947	BS
3714	BS
34780	BS
32871	BS
30962	BS
30967	BS
30986	SA
31006	BS
31028	BS
31040	SA
31065	EC
31107	SA
3114	BS
31168	SA
3116	BS
31202	KP
36400	BS
31264	KP
31312	EC
31346	BS
6014	BS
4105	BS
31353	SA
31365	SA
31392	SA
32296	KP
3139	BS
31461	BS
33393	KP
32802	EC
31484	SA
31501	BS
31520	EC
36712	SA
31576	EC
3158	SA
36289	BS
31630	BS
31650	KP
31732	BS
8316	BS
31746	BS
33665	SA
31756	KP
858	BS
4519	SA
31767	BS
4538	BS
31786	SA
31795	SA
6503	BS
31842	SA
31908	BS
7188	BS
35754	SA
31936	KP
31962	SA
4490	EC
31988	SA
32018	EC
36429	BS
3204	KP
32065	EC
32066	SA
32070	KP
36182	SA
3207	SA
32099	BS
32133	KP
3213	KP
32143	EC
32151	BS
321	BS
32208	SA
32209	EC
32214	SA
32248	BS
32272	KP
32292	BS
32297	BS
32305	EC
32306	EC
32316	EC
61	EC
32368	BS
32372	KP
32384	EC
35614	SA
32387	EC
32451	EC
32462	SA
7125	EC
32464	BS
32496	BS
32508	EC
32525	SA
5081	BS
32579	BS
3266	EC
32681	KP
32706	EC
32772	KP
32825	EC
32833	SA
7506	SA
32845	KP
32868	EC
32906	EC
32912	BS
32914	BS
9501	BS
32931	SA
33041	KP
33062	KP
36281	EC
3306	EC
33136	BS
9040	EC
3313	BS
33164	EC
33190	BS
33251	BS
3327	BS
33290	BS
33299	SA
33302	BS
33304	BS
33329	EC
33330	BS
8023	BS
6114	BS
33362	BS
33386	SA
3338	BS
33422	EC
3343	SA
33448	BS
33474	BS
33488	KP
6041	EC
4132	KP
33539	KP
33565	EC
8256	BS
33595	SA
33599	EC
33603	BS
3360	KP
804	SA
5056	BS
33622	BS
33624	EC
33640	BS
3365	BS
33684	SA
5148	KP
33714	EC
90	EC
33715	BS
33733	SA
8415	BS
7097	BS
33754	KP
3385	SA
33905	BS
3390	SA
3392	KP
33986	BS
34004	BS
34066	KP
34085	EC
3409	SA
34128	SA
34176	EC
3419	EC
34208	KP
34247	BS
7250	EC
3432	KP
34398	BS
34410	BS
34418	EC
7262	SA
3444	SA
34472	EC
34511	BS
34557	SA
34563	BS
3456	BS
4128	KP
34603	BS
34717	EC
34769	SA
8178	EC
34835	EC
34851	EC
8199	KP
7608	KP
34856	SA
3809	BS
34875	SA
34959	KP
9646	SA
34985	BS
35007	SA
35059	KP
35063	KP
35128	BS
35155	KP
35165	KP
35189	SA
35196	BS
3522	SA
35234	BS
35244	BS
35248	BS
35264	BS
35269	BS
4225	KP
35291	SA
35298	SA
35307	BS
35345	EC
4032	SA
35348	BS
35364	BS
35371	BS
3541	BS
7365	EC
3547	KP
35539	BS
35552	SA
35613	EC
651	BS
35628	BS
35664	BS
6519	EC
35676	EC
35724	BS
4460	EC
35776	BS
35822	BS
35888	BS
35933	SA
961	BS
35938	EC
3593	KP
35983	SA
36034	EC
36047	EC
36083	EC
36118	SA
36160	EC
7005	BS
36162	SA
36167	KP
36176	BS
36232	BS
36252	BS
36278	BS
36290	BS
36306	BS
36320	SA
36328	EC
36331	EC
36341	EC
36360	EC
36364	EC
36378	BS
9138	KP
36386	BS
36460	EC
36499	SA
36510	BS
36578	BS
3662	EC
3664	EC
696	BS
36741	BS
3677	EC
5587	EC
3678	KP
36811	BS
3683	EC
3697	BS
3701	BS
9434	SA
3707	EC
3763	BS
3769	BS
5688	KP
3779	EC
3786	BS
383	BS
7695	SA
3877	BS
3888	BS
3921	BS
4083	EC
4099	SA
4155	EC
4177	BS
4204	BS
4271	EC
427	SA
431	EC
4336	EC
4468	EC
4478	EC
4531	BS
6023	SA
453	SA
4590	EC
4597	BS
5196	BS
4605	SA
4676	BS
4692	BS
4737	SA
476	BS
6048	EC
478	EC
4792	BS
4793	SA
4801	SA
4814	BS
4850	BS
4856	BS
4857	BS
4882	BS
492	SA
4966	EC
4979	EC
4984	EC
4990	KP
5054	BS
5059	EC
5109	BS
5110	SA
5129	BS
5159	EC
5232	BS
7154	SA
5245	BS
5253	KP
5306	EC
5342	EC
7509	KP
5350	KP
5360	SA
5375	EC
5379	BS
5393	BS
5394	SA
5446	SA
9282	SA
5464	SA
5471	KP
5506	SA
5648	SA
566	KP
9758	SA
5690	BS
571	SA
5810	KP
5847	BS
7766	EC
5857	BS
5907	BS
5926	EC
5952	BS
5968	KP
5976	BS
5994	EC
5996	BS
6017	SA
6065	KP
6089	BS
6120	BS
6121	EC
6131	BS
6228	BS
6231	BS
6238	EC
6258	EC
626	BS
6333	BS
634	BS
6361	BS
6371	SA
6409	BS
84	SA
641	EC
6432	SA
6490	EC
8421	KP
6512	SA
6528	KP
6542	EC
6545	EC
6614	BS
6661	BS
672	BS
6801	SA
6811	EC
6818	BS
692	EC
6948	SA
6973	EC
6975	BS
6977	BS
7107	BS
7111	EC
7121	BS
7134	EC
9088	SA
7179	SA
7184	KP
718	KP
7190	BS
7206	BS
723	EC
7294	SA
7343	SA
7357	BS
7376	BS
7384	SA
7386	SA
7390	SA
7435	EC
7454	BS
7477	BS
7481	SA
8810	SA
7492	EC
7502	KP
7552	EC
7601	KP
7658	EC
7664	BS
7665	EC
7667	BS
7710	BS
7778	BS
7818	KP
7858	BS
7866	EC
7944	BS
7969	BS
8052	BS
8057	BS
8061	EC
8177	KP
8204	SA
8209	EC
8266	BS
8290	EC
8308	EC
8350	SA
876	BS
8355	BS
8364	BS
8367	EC
8400	EC
8443	SA
8533	SA
8563	EC
8586	SA
8634	KP
8644	BS
8656	BS
8660	BS
8679	EC
8762	SA
8799	BS
8828	SA
8854	BS
8893	BS
8971	KP
8977	BS
900	KP
9051	BS
9081	SA
9087	BS
9128	EC
9186	BS
9250	SA
9281	KP
9296	EC
9301	KP
9308	KP
9345	EC
9398	KP
93	EC
9412	SA
9424	EC
9444	SA
9457	BS
9458	BS
9534	SA
9553	EC
9562	BS
9621	EC
9636	SA
9788	EC
978	SA
9791	BS
9792	BS
9845	SA
9854	BS
9859	BS
9864	SA
9866	BS
9888	BS
9890	EC
9924	BS
9929	EC
9934	EC
9939	KP
9950	BS
9965	SA
9986	BS
9987	BS
